gene,importance_l1,rank_l1,importance_rf,rank_rf,importance_xgb,rank_xgb,log2fc,auc,log2fc_val,auc_val,stability_score,rank_score_l1,rank_score_rf,rank_score_xgb,model_consensus_score,consensus_score
HOXB3,0.0,134,0.0,788,0.0,202,2.4123783051873784,0.9358810468949741,0.6577871465906391,0.8201473033974817,0.8780141741628092,0.8490990990990991,0.11261261261261261,0.7725225225225225,0.578078078078078,0.7280461261204436
TRIM29,0.0,487,0.0,699,0.0016639935,30,6.327107273094262,0.9478234542151651,1.2803527797576626,0.8766928011404134,0.9122581276773315,0.45157657657657657,0.21283783783783783,0.9662162162162162,0.5435435435435435,0.7279008356104375
CORIN,0.0,144,0.0,793,0.0,185,4.012743258426966,0.9667631030074683,0.8824794606794963,0.7868852459016394,0.8768241453346721,0.8378378378378378,0.10698198198198199,0.7916666666666666,0.5788288288288288,0.7278264870817505
FUT2,0.0,260,0.0,462,0.0,277,2.7197621106102394,0.9363015541949808,0.5701422641957707,0.7234497505345687,0.8298594686770544,0.7072072072072072,0.4797297297297297,0.6880630630630631,0.625,0.7274297343385272
STAT1,0.0,146,0.0,795,0.0,184,2.827644778981363,0.974634999663594,0.6769051960085539,0.7788073176526491,0.8767210440863283,0.8355855855855856,0.10472972972972973,0.7927927927927928,0.5777027027027027,0.7272118733945155
TMEM45A,0.0,272,0.0,393,0.0,366,1.9879789208100656,0.9163358675906614,0.7563439961986225,0.7659776669042527,0.8411561661040692,0.6936936936936937,0.5574324324324325,0.5878378378378378,0.6129879879879879,0.7270720770460286
TGIF1,0.0,136,0.0,789,0.0,204,2.4270248032025834,0.9504810603512076,0.5028860114041311,0.8051793775243526,0.8778295281937255,0.8468468468468469,0.11148648648648649,0.7702702702702703,0.5762012012012012,0.7270153646974633
HILPDA,0.0,343,5.77030951674355e-05,269,0.0,360,1.8624099878893905,0.8966897665343471,0.7609818127821333,0.7405559515324305,0.8185964668990828,0.6137387387387387,0.6970720720720721,0.5945945945945946,0.6351351351351352,0.726865801017109
SFN,0.0,501,0.0005568396904777369,78,0.0,637,7.427492276121915,0.960556415259369,0.8614750059396536,0.8593490140175815,0.9099527146226813,0.4358108108108108,0.9121621621621622,0.28265765765765766,0.5435435435435435,0.7267481290831124
SAMD12,0.0,262,0.0,463,0.0,279,2.222320769696562,0.9533068694072528,0.54281476835353,0.7056307911617961,0.8291085045130486,0.704954954954955,0.4786036036036036,0.6858108108108109,0.6231231231231232,0.7261158138180859
LAMB1,0.0,307,0.0,313,0.0,316,1.517147295297046,0.8812655587701003,0.5590071299596113,0.7255880256593015,0.8033914745726539,0.6542792792792793,0.6475225225225225,0.6441441441441441,0.6486486486486487,0.7260200616106514
IFI27,0.0,588,0.0,646,0.006294663,13,6.051113907017427,0.9963331763439413,1.229922606319792,0.8434307436445712,0.9198819599835473,0.33783783783783783,0.2725225225225225,0.9853603603603603,0.5319069069069069,0.7258944334452271
ADGRG6,0.0,139,0.0,791,0.0,206,3.179648950413779,0.9457377380071319,0.7786438750296973,0.8094559277738179,0.8775968206516331,0.8434684684684685,0.10923423423423423,0.7680180180180181,0.5735735735735735,0.7255851971126033
FCGR3A,0.0,140,0.0,792,0.0,207,4.174999838525197,0.9691347641795062,0.841289862200048,0.7856973152767878,0.8774157153728417,0.8423423423423423,0.10810810810810811,0.7668918918918919,0.5724474474474475,0.7249315814101446
EFNA1,0.0,291,0.0,438,0.0,282,2.000090213954114,0.9104824059745678,0.5092089760038006,0.747208363031599,0.8288403573132709,0.6722972972972973,0.5067567567567568,0.6824324324324325,0.6204954954954954,0.7246679264043832
SLPI,0.0,502,0.00045105708159510496,88,0.0,638,5.292909281437124,0.9707158716275314,1.727638023283439,0.8491328106438584,0.9099243411090262,0.4346846846846847,0.9009009009009009,0.28153153153153154,0.539039039039039,0.7244816900740326
EPS8L3,0.0,169,9.277310924369742e-05,225,0.0,756,7.085738700127834,0.9707663325035322,0.597459672131146,0.7885483487764314,0.8796566265088248,0.8096846846846847,0.7466216216216216,0.14864864864864866,0.5683183183183184,0.7239874724135715
CTSC,0.0,430,5.799488972565896e-05,265,0.0,385,3.372291724416335,0.9865101258157842,0.530607721549063,0.7184604419101924,0.8524342902651223,0.5157657657657657,0.7015765765765766,0.5664414414414415,0.5945945945945946,0.7235144424298585
CD58,0.0,168,8.716817140547097e-05,233,0.0,755,3.2819290991051604,0.9806734844916908,0.5219387645521492,0.7788073176526491,0.8797400616856522,0.8108108108108109,0.7376126126126126,0.14977477477477477,0.5660660660660661,0.7229030638758591
ACTN4,0.0,473,7.730053102103919e-05,251,0.0,507,2.722820006055306,0.9808248671196932,0.59848984556902,0.8344024708956997,0.9076136549655077,0.46734234234234234,0.7173423423423423,0.42905405405405406,0.5379129129129129,0.7227632839392103
S100A14,0.0,181,0.0,798,0.0,169,4.650868616699186,0.9464778308551436,1.0828960940841057,0.8056545497742931,0.8760661822873458,0.7961711711711712,0.10135135135135136,0.8096846846846847,0.5690690690690691,0.7225676256782074
TAP2,0.0,182,0.0,799,0.0,171,2.7000117035591735,0.9763170288636212,0.5206005614952094,0.7752435257780945,0.8757800421431208,0.795045045045045,0.10022522522522523,0.8074324324324325,0.5675675675675675,0.7216738048553442
AHNAK2,0.0,607,0.0,665,0.0015242585,34,5.840582214223239,0.9695552714795129,1.5068726657163212,0.8945117605131859,0.932033515996346,0.31644144144144143,0.2511261261261261,0.9617117117117117,0.5097597597597597,0.7208966378780528
ALOX5,0.0,308,0.0,321,0.0,329,1.7504218798358329,0.8778678597860459,0.5104885340936098,0.7246376811594203,0.8012356779383502,0.6531531531531531,0.6385135135135135,0.6295045045045045,0.6403903903903904,0.7208130341643703
BIRC3,0.0,290,0.0,464,0.0,280,3.3600863183744876,0.9315918724349056,0.8456024922784522,0.7265383701591828,0.8290529904145921,0.6734234234234234,0.4774774774774775,0.6846846846846847,0.611861861861862,0.720457426138227
SLC25A12,0.0,197,0.0,800,0.0,161,2.39453393662114,0.9714055035995425,0.7117429603231162,0.7797576621525303,0.8755814706904096,0.7781531531531531,0.0990990990990991,0.8186936936936937,0.5653153153153153,0.7204483930028625
JUP,0.0,520,0.00017170789178999702,153,0.0,558,2.8751999226266554,0.97624974769562,0.8074894583036354,0.8296507483962937,0.9029502477641865,0.4144144144144144,0.8277027027027027,0.3716216216216216,0.5379129129129129,0.7204315803385497
ABHD17C,0.0,650,0.028671700421574627,8,0.0,618,3.813831773531588,0.9939615151719032,0.830016557377049,0.843430743644571,0.9186961293837749,0.268018018018018,0.990990990990991,0.30405405405405406,0.521021021021021,0.7198585752023979
NOX4,0.0,566,7.962334695007962e-05,243,0.0,484,5.282063981026711,0.9806062033236896,1.4120317058683765,0.8693276312663342,0.9249669172942965,0.36261261261261263,0.7263513513513513,0.45495495495495497,0.5146396396396397,0.7198032784669681
LRRC32,0.0,384,0.0,501,0.0,233,3.2615086927269066,0.9811108120836979,0.502814210026135,0.736992159657876,0.8590357154935636,0.5675675675675675,0.4358108108108108,0.7376126126126126,0.5803303303303303,0.719683022911947
CD68,0.0,450,0.00011557493117447961,187,0.0,457,5.131086052613873,0.9909170423198548,0.5640407032549302,0.7080066524114992,0.8492886240931976,0.49324324324324326,0.7894144144144144,0.48536036036036034,0.5893393393393392,0.7193139817162684
ASPM,0.0,521,0.00015686987757329086,160,0.0,559,5.855996326448228,0.9862073605597793,1.02950897362794,0.8194345450225706,0.9028209291659457,0.4132882882882883,0.8198198198198198,0.3704954954954955,0.5345345345345346,0.7186777318502402
ITGB8,0.0,322,0.0,436,0.0,286,1.9890013422593014,0.9062605126825002,0.6667317628890483,0.7493466381563316,0.8277987928959201,0.6373873873873874,0.509009009009009,0.6779279279279279,0.608108108108108,0.717953450502014
MSN,0.0,419,8.697478991596638e-05,242,0.0,429,3.363699246450919,0.9693534279755096,0.7789204276550246,0.7198859586600143,0.8445933939273279,0.5281531531531531,0.7274774774774775,0.5168918918918919,0.5908408408408409,0.7177171173840844
SDC4,0.0,271,0.0,392,0.0,419,2.7580848583731417,0.9628607952634057,0.5745649916844862,0.7201235447849845,0.8413052107914308,0.6948198198198198,0.5585585585585585,0.5281531531531531,0.5938438438438438,0.7175745273176373
KPNA7,0.0,556,0.00011394765984729306,207,0.0,487,6.011263974298595,0.9659220884074547,0.5859679757662151,0.8427179852696602,0.9043200361788338,0.3738738738738739,0.7668918918918919,0.45157657657657657,0.5307807807807808,0.7175504084798073
KLK6,0.0,223,0.0,764,0.0,183,10.791435854134429,0.9690338424275045,0.6822212283202655,0.77952007602756,0.8742763657203683,0.7488738738738738,0.13963963963963963,0.793918918918919,0.5608108108108109,0.7175435882655896
SERPINB2,0.0,309,0.0,328,0.0,330,3.7975990546995897,0.8922323891542756,0.6371645996673787,0.7044428605369446,0.7973578168829679,0.652027027027027,0.6306306306306306,0.6283783783783784,0.6370120120120121,0.71718491444749
AP3M2,0.0,555,0.0001132292827335194,211,0.0,486,2.2001726535692665,0.9725997443315616,0.7333885150867197,0.8360655737704917,0.9043326585180813,0.375,0.7623873873873874,0.4527027027027027,0.53003003003003,0.7171813442740557
ENC1,0.0,324,0.0,437,0.0,289,2.1307197571149836,0.9183374823386935,0.5228257377049177,0.736279401282965,0.8272581400858253,0.6351351351351351,0.5078828828828829,0.6745495495495496,0.6058558558558559,0.7165569979708406
SAMD9,0.0,505,0.00022909066466235222,135,0.0,630,4.1045065800982306,0.9855850097557693,0.9093211522927076,0.8339272986457591,0.909756152202317,0.4313063063063063,0.847972972972973,0.2905405405405405,0.5232732732732733,0.7165147127377951
ABCA12,0.0,192,0.0,719,0.0,259,6.536817351813225,0.957562403283321,0.5197881397006423,0.7864100736516988,0.8719837130736462,0.7837837837837838,0.19031531531531531,0.7083333333333334,0.5608108108108109,0.7163972619422285
GALNT5,0.0,604,0.0,662,0.0,73,9.04132768956469,0.9794960640516719,2.4606336208125446,0.8909479686386315,0.9352220163451497,0.31981981981981983,0.2545045045045045,0.9177927927927928,0.4973723723723724,0.716297194358761
SLCO4A1,0.0,403,8.704501110139273e-05,237,0.0,466,2.573944479580166,0.9043093588104689,0.5663396602518427,0.7909242100261344,0.8476167383270047,0.5461711711711712,0.7331081081081081,0.4752252252252252,0.5848348348348348,0.7162257865809197
BAIAP2L1,0.0,423,8.699233458848845e-05,241,0.0,433,1.7406640617641114,0.8921314674022741,0.9801266785459717,0.7956759325255406,0.8439032890017412,0.5236486486486487,0.7286036036036037,0.5123873873873874,0.5882132132132133,0.7160582511074772
SKIL,0.0,218,0.0,785,0.0,178,3.0433944190271145,0.9738612662315816,0.6471393466381556,0.7761938702779757,0.8750270566666258,0.7545045045045045,0.11599099099099099,0.7995495495495496,0.5566816816816816,0.7158543691741537
ECT2,0.0,574,0.009096852450352539,62,0.0,673,3.858148496265895,0.9863755634797818,1.1909450487051547,0.8595866001425517,0.9229810818069248,0.3536036036036036,0.9301801801801802,0.24211711711711711,0.5086336336336336,0.7158073577202793
SLC35F2,0.0,219,0.0,784,0.0,179,2.381126091636951,0.9486476485231783,0.5168094535519137,0.8013779995248278,0.875012800602568,0.7533783783783784,0.11711711711711711,0.7984234234234234,0.5563063063063063,0.7156595534544372
BHLHE40,0.0,220,0.0,783,0.0,180,2.803348274238042,0.9338626118549417,0.6876887431693994,0.8161083392729863,0.8749854598043022,0.7522522522522522,0.11824324324324324,0.7972972972972973,0.5559309309309309,0.7154581953676166
TRIM16,0.0,612,0.0,668,0.00045370057,50,3.1837846498015208,0.9863587431877818,0.9164832287954372,0.872416250890948,0.9293874970381616,0.3108108108108108,0.24774774774774774,0.9436936936936937,0.5007507507507508,0.7150691238944562
TRIP10,0.0,213,0.0,801,0.0,172,1.5812926596245704,0.8821233936621139,0.5605601092896189,0.8683772867664528,0.8752503402120987,0.7601351351351351,0.09797297297297297,0.8063063063063063,0.5548048048048048,0.7150275725084517
ATP2B4,0.0,268,0.0,389,0.0,440,2.576277592006998,0.9487822108591805,0.5699405773342825,0.7343787122832026,0.8415592198577919,0.6981981981981982,0.5619369369369369,0.5045045045045045,0.5882132132132132,0.7148862165355025
STK38,0.0,222,0.0,782,0.0,182,2.494606788669851,0.9742144923635874,0.5916733998574486,0.7745307674031836,0.8743720746831183,0.75,0.11936936936936937,0.795045045045045,0.5548048048048048,0.7145884397439615
EZR,0.0,534,0.00011373881966479539,208,0.0,522,3.036176737536163,0.9874688824597995,0.7686688976003806,0.8194345450225707,0.9034517107691797,0.39864864864864863,0.7657657657657657,0.41216216216216217,0.5255255255255254,0.7144886181473526
RACGAP1,0.0,456,0.00011696725359119684,177,0.0,647,3.5374859516921213,0.9888986072798224,0.6296153623188401,0.8296507483962936,0.9092746740682364,0.4864864864864865,0.8006756756756757,0.2713963963963964,0.5195195195195196,0.714397096793878
KRT6B,0.0,269,0.0,390,0.0,441,5.131907525398641,0.9273699791428379,0.8164703373722979,0.7555238774055595,0.8414358213560749,0.6970720720720721,0.5608108108108109,0.5033783783783784,0.5870870870870871,0.714261454221581
HN1,0.0,657,0.010114674585702955,22,0.0,626,4.846324271681356,0.9944829442239116,0.7909248443810881,0.8417676407697791,0.9181252923882334,0.26013513513513514,0.9752252252252253,0.29504504504504503,0.5101351351351352,0.7141302137616843
SERPINB5,0.0,580,0.00034179566563467497,109,0.0,625,8.11379491017964,0.962692592343403,1.9741270491803276,0.880256593014968,0.92147459267905,0.34684684684684686,0.8772522522522522,0.29617117117117114,0.5067567567567567,0.7141156747179034
PALLD,0.0,663,0.00918093827993135,61,0.0,579,4.025539117271075,0.9799502119356792,0.9990563934426238,0.8545972915181753,0.9172737516885807,0.2533783783783784,0.9313063063063063,0.34797297297297297,0.5108858858858859,0.7140798187872333
KITLG,0.0,323,0.0,429,0.0,313,2.7114295633452192,0.9415494852990648,0.563084046091709,0.7139463055357568,0.8276889259508637,0.6362612612612613,0.5168918918918919,0.6475225225225225,0.6002252252252253,0.7139570755880444
GSDMB,0.0,385,0.0,502,0.0,263,2.1617837751463362,0.8959833142703357,0.7126436920883812,0.8220479923972439,0.8590156446763852,0.5664414414414415,0.4346846846846847,0.7038288288288288,0.5683183183183184,0.7136669814973517
OLR1,0.0,270,0.0,391,0.0,442,4.399820278544035,0.9361838121509789,1.2442689166072691,0.7464956046566881,0.8413331296331751,0.6959459459459459,0.5596846846846847,0.5022522522522522,0.585960960960961,0.713647045297068
UBE2T,0.0,636,0.037943222781324296,4,0.0,659,5.646122027854405,0.9959463096279351,0.6953946566880504,0.8315514373960561,0.9137488650698083,0.28378378378378377,0.9954954954954955,0.25788288288288286,0.5123873873873874,0.7130681262285978
FRRS1,0.0,217,0.0,802,0.0,177,2.5248797046356724,0.9031151180784498,0.9470725492991212,0.8469945355191257,0.875054826740305,0.7556306306306306,0.09684684684684684,0.8006756756756757,0.551051051051051,0.713052938895678
RND3,0.0,411,2.266241396676179e-05,286,0.0,422,3.6024193668842095,0.9843234878557491,0.6626483606557363,0.7082442385364695,0.8460850377940796,0.5371621621621622,0.6779279279279279,0.5247747747747747,0.579954954954955,0.7130199963745173
ID1,0.0,387,0.0,505,0.0,262,2.890197117001951,0.9472683845791564,0.7312121739130442,0.770016631028748,0.8586422524583333,0.5641891891891891,0.4313063063063063,0.704954954954955,0.5668168168168167,0.712729534637575
ANXA1,0.0,405,7.730053102103919e-05,252,0.0,468,4.381315242548611,0.9764515911996232,0.9422771418389146,0.7175100974103111,0.8469511747791384,0.543918918918919,0.7162162162162162,0.47297297297297297,0.5777027027027027,0.7123269387409206
COL6A3,0.0,267,0.0,406,0.0,439,3.3728511101392726,0.9307003969588912,1.2658230719885957,0.7524352577809456,0.8415661250382944,0.6993243243243243,0.5427927927927928,0.5056306306306306,0.5825825825825827,0.7120743538104386
LIMS1,0.0,224,0.0,765,0.0,210,2.6480776222835227,0.9684787727914957,0.5067767783321466,0.7797576621525303,0.8741181390344636,0.7477477477477478,0.13851351351351351,0.7635135135135135,0.549924924924925,0.7120215319796943
PML,0.0,536,8.716817140547097e-05,232,0.0,517,2.8045671499697233,0.9835833950077373,0.5173292943692092,0.8291755761463531,0.9063794853401442,0.3963963963963964,0.7387387387387387,0.4177927927927928,0.5176426426426426,0.7120110639913935
PDLIM7,0.0,483,0.00014307252351970133,170,0.0,643,3.7778576364125676,0.9798156495996772,0.7974872701354245,0.8396293656450463,0.909722507513553,0.4560810810810811,0.8085585585585585,0.2759009009009009,0.5135135135135135,0.7116180105135332
CENPF,0.0,494,0.00015190918472652172,165,0.0,642,6.030411333512749,0.9779485971876472,1.116455219767166,0.8448562603943929,0.9114024278569095,0.4436936936936937,0.8141891891891891,0.27702702702702703,0.5116366366366366,0.7115195322467731
GLI3,0.0,333,0.0,386,0.0,349,2.5143989033169616,0.9275045414788401,0.5324816203373723,0.7198859586600144,0.8236549138424529,0.625,0.5653153153153153,0.6069819819819819,0.5990990990990991,0.7113770064707761
RALA,0.0,639,0.028858438437178342,6,0.0,662,2.930847648523179,0.9911020655318576,0.5902268092183407,0.8353528153955808,0.9132274403278711,0.28040540540540543,0.9932432432432432,0.2545045045045045,0.5093843843843844,0.7113059123561277
DLGAP5,0.0,500,0.0001523391018159644,163,0.0,636,6.957360199825069,0.9902610509318442,0.9583607911617964,0.8301259206462344,0.9101934710435652,0.4369369369369369,0.8164414414414415,0.28378378378378377,0.5123873873873874,0.7112904292154762
IRAK3,0.0,325,0.0,439,0.0,314,2.337619450985669,0.9182533808786921,0.8241547327156091,0.7353290567830838,0.8267744756154999,0.634009009009009,0.5056306306306306,0.6463963963963963,0.5953453453453453,0.7110599104804226
PAK1,0.0,226,0.0,766,0.0,212,2.0571913577339696,0.9635336069434167,0.5133480636730825,0.7845093846519363,0.8740211885619437,0.7454954954954955,0.1373873873873874,0.7612612612612613,0.5480480480480481,0.7110346183049958
KCNN4,0.0,603,0.0,661,0.0,104,7.158587674090022,0.9786886900356591,0.8382715799477318,0.8923734853884533,0.9355310877120393,0.32094594594594594,0.25563063063063063,0.8828828828828829,0.48648648648648646,0.7110087870992629
FUT3,0.0,449,7.732651963421195e-05,248,0.0,446,3.4307361232590994,0.9387741371190204,0.8652505939653121,0.7600380137799952,0.8494056618078083,0.49436936936936937,0.7207207207207207,0.49774774774774777,0.5709459459459459,0.7101758038768771
