gene,mean_pdac,mean_normal,log2fc,p_value,auc,fdr,log_fdr_x,mean_pdac_val,mean_normal_val,log2fc_val,p_value_val,auc_val,fdr_val,log_fdr_y,stability_score
UBASH3B,1.5851196629213482,-2.1533419161676646,3.7384615790890128,2.9678420217659234e-51,0.9690338424275046,4.413789121022329e-50,49.35518842010144,4.71372,4.1479629508196725,0.5657570491803279,1.1812762593075619e-06,0.7474459491565693,1.2890926903943895e-05,4.889715854190788,0.8582288322842743
CD80,-0.5468061797752809,-3.440253892215569,2.893447712440288,2.0376031962109762e-42,0.9250992397228017,1.3626122470004018e-41,40.86562771199078,4.452882898550723,3.9055980327868847,0.5472848657638387,1.0833185606859698e-08,0.7911617961511048,3.043486119297957e-07,6.516628674632527,0.8581302567661212
S100A2,5.100166292134832,-1.0933383233532934,6.193504615488125,8.83052533825182e-52,0.9715232456435443,1.4646121314839465e-50,49.83427737289293,3.7643108695652168,3.190616557377049,0.5736943121881679,1.5648495798654995e-06,0.7445949156569256,1.6002907027632713e-05,4.795801117882722,0.8580453492105431
PDCD1LG2,0.0451601123595506,-3.810520359281437,3.8556804716409876,2.849051214619437e-51,0.9691179438875059,4.2533198064123657e-50,49.371271961528045,4.487516376811594,3.9528250819672133,0.5346912948443805,1.238215540562734e-06,0.7469707769066287,1.3287567305727666e-05,4.876554522624275,0.8580329590748773
STK38L,4.243298314606742,1.886095808383234,2.3572025062235076,2.3035556192728972e-51,0.9695552714795129,3.501416495397654e-50,49.45575622659729,7.712883188405799,7.1436570491803275,0.5692261392254716,1.2977902821422492e-06,0.7464956046566881,1.3801009576656785e-05,4.860089142762985,0.8580135964508127
SP140L,3.632768539325843,1.5225401197604789,2.110228419565364,2.198726535521847e-44,0.9352586960909642,1.6256922778922795e-43,42.78896165718037,5.205093913043478,4.615136065573771,0.5899578474697069,3.5503415255272854e-08,0.7807080066524116,7.710910047244549e-07,6.11289436317173,0.8579826897884435
LUM,9.731391573033708,4.66264371257485,5.068747860458858,9.282034145092093e-53,0.9761151853596178,1.975121112436033e-51,50.70440626872107,8.575648115942027,7.649502131147542,0.9261459847944851,2.483643961158775e-06,0.7398431931575196,2.337897889649834e-05,4.631174461065555,0.8579591305812093
PIAS3,4.585124157303371,3.3542191616766472,1.2309049956267235,1.2408752608566657e-35,0.8880441364462087,6.444300856050029e-35,34.190824192481195,5.61515652173913,5.046912786885247,0.5682437348538834,1.348693221227046e-10,0.8270373010216202,1.014207161812203e-08,7.993873327011831,0.8575407100366751
KPNA2,4.8755651685393255,1.4553904191616767,3.420174749377649,1.1315496053658937e-56,0.994062436923905,5.1387242064051177e-54,53.28914469012773,6.2742084057971,5.707777950819672,0.5664304549774277,1.4803588988127505e-05,0.7205987170349252,0.00010048055328453155,3.9979179822080195,0.8572444319286925
TNFAIP6,2.63731797752809,-3.7811275449101798,6.41844552243827,2.9741856017048976e-54,0.9830451456637288,1.1218980472213433e-52,51.950046607911396,5.417122753623188,4.266397868852458,1.1507248847707299,6.236852163014457e-06,0.7301021620337372,4.956525777384909e-05,4.30482263084611,0.8565311975547776
WNT5A,2.450876966292135,0.5417143712574851,1.9091625950346498,9.985925056154885e-35,0.8828298459261253,5.047764912543009e-34,33.296900879509316,4.918671594202899,4.167309836065574,0.7513617581373255,9.321815247100885e-11,0.829888334521264,7.934649803734425e-09,8.100472236100297,0.8563590834287851
NDNF,1.1178853932584272,-3.786363473053893,4.9042488663123205,9.992204116857139e-51,0.9665276189194645,1.3565545987708182e-49,48.86756272201466,4.427173188405796,3.778115901639344,0.6490572867664515,1.360117041497288e-06,0.7460204324067475,1.4289086754763787e-05,4.844995526985151,0.8562617902892675
PDPN,4.259863483146067,0.6525443113772457,3.6073191717688218,3.169367706615078e-48,0.9544506492632713,3.164559904912526e-47,46.49968667874541,5.8895404347826075,5.21003918032787,0.6795012544547374,4.1050836531854446e-07,0.7578997386552625,5.529561502671276e-06,5.25730930712584,0.8561704596858748
SEPT7,6.377052808988765,3.6711173652694615,2.7059354437193033,4.162765267475455e-54,0.9823723339837179,1.454138056851399e-52,51.837394359307474,7.054322318840579,6.52909262295082,0.5252296958897587,6.3756949122029e-06,0.7298645759087667,5.050812884308697e-05,4.2966387203447995,0.856075214005015
RAPH1,2.767393820224719,0.42178023952095806,2.345613580703761,3.2023579979493173e-49,0.9592948933593487,3.577370974024961e-48,47.44643602109844,5.974682463768115,5.393994918032788,0.5806875457353273,6.999198659594629e-07,0.7526728439059158,8.454406448542958e-06,5.072916877146198,0.8559766317970934
MFGE8,6.701040449438202,4.138934730538922,2.5621057188992804,5.512582109389395e-48,0.9532732288232523,5.373254118970718e-47,46.26976261972221,6.51683304347826,5.914915409836066,0.6019176336421941,3.81399381752799e-07,0.7586124970301735,5.243389576083325e-06,5.280387873650419,0.8559383748848277
PLBD1,5.439731460674158,2.7637011976047905,2.676030263069367,1.451718540116278e-43,0.9310536230908969,1.0269668373209961e-42,41.98844358035699,7.273377246376811,6.751250491803278,0.5221267545735335,3.6456878140107926e-08,0.7804704205274412,7.849805526766188e-07,6.10514110245201,0.8557613500526242
MYEOV,4.3612247191011235,-0.3098149700598802,4.671039689161003,6.942156100497781e-44,0.9327020117069234,4.994209093985761e-43,42.30153327887229,5.151499710144927,4.550113606557377,0.6013861035875498,4.503223049145658e-08,0.7785697315276787,9.363614412896111e-07,6.028556478550741,0.8556350704328631
EPPK1,0.8941758426966292,-2.006886826347305,2.901062669043934,4.4660961975007764e-43,0.9285305792908564,3.085604214480398e-42,41.51065978095938,6.3161630434782605,5.803355737704919,0.5128073057733413,2.8698851996282866e-08,0.7826086956521738,6.493926883276541e-07,6.18749260551111,0.8555690818708482
LPP,3.2497359550561797,1.1041035928143712,2.1456323622418085,9.730863939556053e-47,0.9471170019511539,8.532311636628247e-46,45.06893329063514,7.6748708695652175,7.12157,0.5533008695652173,2.2671442510168642e-07,0.7636018056545496,3.443408234858795e-06,5.463011486259461,0.855356458451237
PLXNA1,3.634876404494382,1.871253892215569,1.7636225122788132,7.530366389302262e-42,0.922122048038754,4.905876261696127e-41,40.309283409969886,5.2592150724637685,4.714984262295082,0.5442308101686866,1.5449721145029378e-08,0.7880731765264908,4.003118809119464e-07,6.397601520217333,0.8550972699768888
TRANK1,2.3745044943820224,-0.09471676646706587,2.469221260849088,1.7141724847887697e-49,0.9606068761353697,1.9670507018885588e-48,47.70618444574074,5.839856811594202,5.156737868852458,0.6831189427417437,9.547685474061325e-07,0.749584224281302,1.0932017889962718e-05,4.96129966626718,0.8550862022884833
SLC9B2,3.652490449438202,-0.08135928143712579,3.7338497308753276,9.744845230026558e-52,0.9713214021395411,1.597265748237789e-50,49.796622821249315,5.429050724637682,4.8102970491803285,0.618753675457353,2.721292499925734e-06,0.7388928486576384,2.5096364165981768e-05,4.600389192344704,0.8550856653187698
F5,3.8306342696629216,-0.8795676646706585,4.71020193433358,6.854730074236291e-50,0.9625243894234004,8.25908972601473e-49,48.08306781572483,5.079930869565218,4.27561524590164,0.8043156236635784,1.1812762593075619e-06,0.7474459491565693,1.2890926903943895e-05,4.889715854190788,0.8549741477386635
GLRX,5.142156179775281,2.0307017964071856,3.111454383368095,1.5681428375184322e-54,0.9843234878557492,6.886310012343874e-53,52.16201342984226,5.547811304347826,4.946123606557378,0.6016876977904486,9.648975842088974e-06,0.7253504395343312,7.0958994032833e-05,4.148992550012384,0.8547763053240343
MRVI1,2.9736893258426966,-0.003570658682634695,2.977259984525331,3.3115509600695745e-47,0.9494382022471909,3.020771827963808e-46,45.51988207763922,5.121660579710143,4.487551967213115,0.6341086124970285,3.2904011783029673e-07,0.7600380137799951,4.664627552770677e-06,5.331183026780045,0.8547341209786639
HIST2H2BE,3.68726797752809,1.477265868263473,2.210002109264617,2.1311056766639143e-35,0.8866985130861872,1.099254218936768e-34,33.9589018588832,6.098867101449275,5.345354262295081,0.7535128391541939,2.405336390890445e-10,0.8225231646471847,1.5421135841981272e-08,7.811883637197012,0.8546108256876161
C1orf116,4.57073820224719,1.8150143712574849,2.755723830989705,5.854718351196002e-52,0.9723642602435579,1.0162229799449273e-50,49.9930109885731,4.45897231884058,3.912236229508197,0.5467360893323829,3.492690093936618e-06,0.7362794012829652,3.096820919725805e-05,4.509083907921731,0.8542953739460848
RECQL,3.6513320224719106,1.6060413173652692,2.045290705106641,4.22083068289526e-47,0.9489167731951826,3.8181050375955404e-46,45.418152128163236,5.994581449275364,5.426491967213115,0.5680894820622484,3.5428731444415144e-07,0.7593252554050843,4.945435555356846e-06,5.305795453114737,0.8541167902997007
IRF6,4.800308426966292,2.589911976047904,2.2103964509183878,2.3798078661307164e-50,0.9647278476754355,3.043919751218417e-49,48.51656680133065,5.885391449275361,5.25474131147541,0.6306501377999512,1.8412097811403505e-06,0.7429318127821335,1.8295936041803492e-05,4.737645366587817,0.8538142086128201
SLFN5,2.748153932584269,-0.08627365269461079,2.83442758527888,1.5808369500867357e-51,0.9703290049115253,2.475461357204787e-50,49.60634384876442,6.819348550724637,6.308747704918032,0.5106008458066054,3.2636968766681242e-06,0.736992159657876,2.9183606894945233e-05,4.534861033286776,0.8536356693898455
LCN2,9.443660674157304,3.6245353293413167,5.819125344815987,1.1549344047225255e-46,0.946746955527148,1.0050090963019945e-45,44.99783000744162,7.406516086956522,6.285096229508196,1.121419857448326,3.131832926729789e-07,0.7605131860299359,4.484327418280312e-06,5.348302685381001,0.8536262428218105
ITGBL1,4.979387078651685,0.2637712574850299,4.715615821166655,3.133257097912909e-50,0.9641559577474266,3.9396723342527606e-49,48.40453989729715,7.375274492753622,6.510330983606557,0.8649435091470652,1.8412097811403505e-06,0.7429318127821336,1.8295936041803492e-05,4.737645366587817,0.8535282688804464
TRIM16L,2.31265,1.2589419161676645,1.0537080838323356,8.015669815777278e-30,0.8532765928816525,3.5656918025518165e-29,28.447856197401677,5.551691884057971,4.8522808196721305,0.6994110643858402,3.809503109100822e-12,0.8536469470182941,8.466832299038193e-10,9.072279042132633,0.8534617692273615
CKS2,5.190383146067416,0.37222934131736524,4.81815380475005,8.372465360420714e-57,0.9946511471439143,5.0742701558312363e-54,53.29462641451605,4.760468695652174,4.258496885245901,0.5019718104062729,3.006469990326488e-05,0.7125207887859348,0.000179089991710842,3.7469286836440103,0.8534330992609973
SERPINB9,2.7772162921348316,-0.5275784431137724,3.304794735248604,9.918506378231736e-53,0.9759806230236157,2.096089545971116e-51,50.67859016801921,6.0353937681159415,5.3067747540983605,0.728619014017581,6.236852163014457e-06,0.7301021620337372,4.956525777384909e-05,4.30482263084611,0.8529991113121639
ZNF217,3.516087640449438,1.5028437125748502,2.013243927874588,5.628833898922397e-45,0.9382695283590123,4.328468346452782e-44,43.363665754076266,6.017359130434782,5.424238032786885,0.5931210976478969,1.5158390164729607e-07,0.7674031836540747,2.4711758636111355e-06,5.607096346512889,0.8528342484979249
MIR4435-2HG,6.167514606741572,2.380993413173652,3.7865211935679204,1.9692316894365074e-55,0.988444459395815,1.7857517275368427e-53,52.74817892106658,7.271811884057971,6.60382131147541,0.6679905725825614,2.072361665738848e-05,0.7167973390354002,0.0001324391386574255,3.8779836524257347,0.8525079788381142
HIST2H4B,2.278013483146067,-0.34865868263473054,2.6266721657807977,5.371369759949942e-39,0.9068324026105093,3.1241085376055155e-38,37.505273886297836,5.167039420289855,4.639900054644808,0.5271393656450476,4.844441223370649e-09,0.7980517937752436,1.6043602283291902e-07,6.794698112603666,0.8524419614304565
SHROOM3,4.09229213483146,0.7995389221556884,3.292753212675772,3.9250398391075576e-54,0.9824900760277199,1.3884828430842986e-52,51.8574594822802,4.875278985507247,4.302585901639344,0.572693083867903,1.2486708388674385e-05,0.7224994060346877,8.760842788448044e-05,4.057454112922508,0.8524200553071622
CTSC,7.060943820224719,3.688652095808384,3.372291724416335,5.226367890119109e-55,0.9865101258157842,3.246721711252041e-53,52.48855493479473,6.843043623188407,6.312435901639344,0.530607721549063,1.7899162914825916e-05,0.7184604419101924,0.00011738916583123371,3.9303719834702897,0.8523852113266323
FAM83B,0.5901112359550562,-1.9573880239520962,2.5474992599071524,1.5128682288288645e-40,0.9152089080266433,9.341765965323464e-40,39.029571017078396,5.450160869565216,4.6565375409836065,0.7936233285816092,1.3120823107782982e-08,0.7894986932763126,3.5563119867883875e-07,6.449000146409034,0.852353497527874
IGFBP7,9.564676404494383,6.407818562874252,3.1568578416201314,7.310122612967947e-52,0.9719101123595506,1.2383871971957064e-50,49.90714354649968,8.647791014492755,8.07472393442623,0.5730670800665258,4.888579741027454e-06,0.7327156094084105,4.086346032585548e-05,4.388664860004254,0.8522780324312046
TNFRSF11B,3.006420224719101,-1.2770179640718562,4.283438188790957,8.941039409837709e-50,0.9619693197873915,1.0611325560528825e-48,47.97423036089936,3.8311176811594208,3.316003770491802,0.5151139106676186,1.9284189794619044e-06,0.7424566405321928,1.898334884162228e-05,4.721627171511133,0.8521968023035025
HSPG2,6.801211235955057,3.9843790419161675,2.816832194038889,3.822624548746073e-51,0.9685124133754962,5.602531115589034e-50,49.251615722782,7.034996231884057,6.444862786885246,0.5901334449988109,3.6538274141424093e-06,0.7358042290330244,3.211226263844052e-05,4.4933290928523855,0.8521309564724402
HLA-DQB2,2.9533325842696625,-3.6515580838323345,6.604890668101997,1.3657313820340075e-55,0.9891677319518267,1.4493824291835904e-53,52.838817007923815,6.497170833333331,5.884155450819671,0.6130153825136597,2.4982018901870563e-05,0.7146590639106676,0.0001541855365918287,3.8119563634638047,0.8517820452068574
XPO1,5.436575842696628,4.295162874251497,1.141412968445131,1.4696492330212406e-35,0.887623629146202,7.614852442916796e-35,34.11833850780369,7.55045623188406,6.9489567213114745,0.6014995105725855,5.563839558391034e-10,0.8158707531480163,2.9058350570886644e-08,7.536729041045996,0.8517471663967405
BRCA2,-0.14726629213483144,-2.6961041916167665,2.548837899481935,3.4898063689895543e-43,0.9290856489268653,2.426544176875692e-42,41.61501179765234,3.643449855072464,3.096676885245902,0.546772969826562,7.591223349413395e-08,0.7738180090282727,1.4125324712401501e-06,5.850001559849531,0.8514506262742129
ANXA3,6.1295595505617975,3.5890443113772457,2.540515239184552,6.437865024980422e-43,0.9277063849828433,4.413018617228857e-42,41.35526424038813,6.596198985507247,5.6744039344262305,0.9217950510810162,6.84302157694079e-08,0.774768353528154,1.2962212178366157e-06,5.8873208738611575,0.8512362658635593
XKR9,0.8264483146067415,-3.3640622754491027,4.190510590055844,3.1694436119017806e-46,0.9445603175671129,2.671498938544147e-45,44.57324499403751,3.345483913043478,2.7644063934426235,0.5810775196008544,4.1050836531854446e-07,0.7578997386552625,5.529561502671276e-06,5.25730930712584,0.8512253211823944
SMC6,2.9097028089887647,1.597934131736527,1.3117686772522377,1.6803378751630432e-42,0.9255365673148086,1.1261397215985154e-41,40.94840772266874,5.942473188405796,5.330190983606558,0.6122822047992384,5.702072292747111e-08,0.776431456402946,1.1237295770622704e-06,5.949338188161726,0.8509830555829736
TCN1,6.115239325842697,-0.45430538922155694,6.569544715064254,9.574578278716741e-48,0.9520958083832335,9.130528571471682e-47,46.03950408018435,6.555188405797102,4.964826393442624,1.5903620123544782,1.0748612059276767e-06,0.7483962936564504,1.1991326660441336e-05,4.921132766072456,0.8502358554417024
PELI1,3.95926797752809,1.6119059880239524,2.3473619895041375,7.957927187355237e-51,0.9669985870954719,1.0981939518550227e-49,48.95932095243435,7.099008405797102,6.537033606557377,0.5619747992397253,4.572375887632146e-06,0.7334283677833214,3.873834598911725e-05,4.411858926289453,0.850180541575543
IGF2BP2,3.3279213483146073,1.1564455089820358,2.1714758393325715,7.762188941183252e-41,0.916756374890668,4.852900644220449e-40,39.31399860011445,5.018110289855071,4.341889672131147,0.6762206177239234,2.5789392638193298e-08,0.7835590401520551,5.956873221036726e-07,6.224981642806993,0.8501572010931934
LTBP2,4.635176966292135,1.2635946107784433,3.3715823555136915,2.6013858672565644e-50,0.9645428244634328,3.3085494027302823e-49,48.48036237615626,6.349796231884058,5.771405081967215,0.5783911499168433,3.6538274141424093e-06,0.7358042290330244,3.211226263844052e-05,4.4933290928523855,0.8501462257526494
LRRN1,2.1541067415730337,-0.6450838323353294,2.799190573908363,3.7476267896545624e-41,0.9184384040906951,2.3757139375041004e-40,39.624205854449606,4.724961594202898,3.7236150819672136,1.0013465122356844,3.192573142734672e-08,0.7816583511522928,7.072097516514025e-07,6.150451759506303,0.850047776458992
ADAM17,2.951285393258427,0.6713550898203593,2.279930303438068,3.280149295226584e-49,0.9592444324833479,3.6586905153021424e-48,47.436674325463116,6.635372028985507,6.129380327868853,0.5059917011166535,2.372420849164548e-06,0.7403183654074602,2.250143871305759e-05,4.647789712770137,0.8497622776413362
B3GALT5,2.4413859550561794,-0.12160359281437123,2.5629895478705507,1.2958599221036245e-42,0.926125277534818,8.732632013890767e-42,41.0588548402771,4.325856521739131,3.6750040983606556,0.6508524233784754,7.994450707170437e-08,0.7733428367783322,1.4697885799221532e-06,5.832745131358371,0.8497328082271618
GSDMC,-0.9498269662921348,-6.236265269461077,5.286438303168942,1.1380878480950313e-49,0.9614647110273835,1.3318083146075714e-48,47.87555827809273,3.1836366666666662,2.625167213114755,0.5584694535519112,3.0491419378106386e-06,0.7377049180327869,2.757323064286899e-05,4.559512346401555,0.8495613887320436
HTRA1,7.352051685393259,3.9993437125748503,3.3527079728184086,3.700837654275008e-54,0.9826078180717217,1.3243663446859146e-52,51.8779918642405,8.110382608695653,7.604081311475411,0.5063012972202428,2.116019881714009e-05,0.7165597529104301,0.0001345842470395082,3.8710057709009775,0.8494694448970087
FUT3,4.879460674157303,1.4487245508982036,3.4307361232590994,4.4755541417470144e-45,0.9387741371190204,3.4675629834371365e-44,43.45997564183052,4.998867971014493,4.133617377049181,0.8652505939653121,3.2904011783029673e-07,0.7600380137799952,4.664627552770677e-06,5.331183026780045,0.8494021132865248
ARHGAP26,3.5410185393258424,0.5720017964071857,2.9690167429186567,1.5075951734214548e-49,0.960876000807374,1.7415979659673092e-48,47.75905209118429,6.59216231884058,5.94964131147541,0.6425210073651701,3.0491419378106386e-06,0.7377049180327869,2.757323064286899e-05,4.559512346401555,0.8492670417383602
CD68,6.999366292134831,1.868280239520958,5.131086052613873,5.623520431034263e-56,0.9909170423198548,8.808327550011181e-54,53.05510654388673,7.117914637681159,6.553873934426229,0.5640407032549302,4.420267326312105e-05,0.7080066524114992,0.0002448590621108309,3.611083818327815,0.8492538489344321
CCL18,4.413163483146067,-5.470628143712575,9.883791626858642,1.0293790420603396e-56,0.9942474601359079,5.0742701558312363e-54,53.29462641451605,5.790969855072464,4.830084918032788,0.9608849370396761,6.200951832993763e-05,0.7039676882870041,0.00032276252801294363,3.491116891613684,0.8488335141042486
MYLK,4.758684831460674,1.5645814371257485,3.1941033943349257,3.2857196595039097e-47,0.9494550225391912,2.9981424201463945e-46,45.52314774079575,5.799873768115942,5.210305081967214,0.5895686861487279,1.1812762593075619e-06,0.7474459491565691,1.2890926903943895e-05,4.889715854190788,0.8484395485346855
LAMA4,4.585406179775281,0.43811736526946105,4.14728881450582,1.1517657471572206e-55,0.989504137791832,1.2900877482641899e-53,52.889380749165184,6.827590000000001,6.029887377049181,0.79770262295082,4.601284693610065e-05,0.7075314801615586,0.0002533429609861881,3.5962911578715335,0.8483028429625197
MSL3P1,0.9858724719101123,-2.6237185628742514,3.609591034784364,3.075878601054015e-45,0.9395983314270336,2.41474195025925e-44,43.617129273014484,4.308136956521739,3.724641967213115,0.5834949893086243,4.5267164728529545e-07,0.7569493941553813,5.941463884939478e-06,5.226106538381677,0.8482688228026871
ZEB1,3.3486466292134827,0.6036041916167665,2.745042437596716,7.67870464765193e-48,0.952566776559241,7.387521710693015e-47,46.13150122978983,6.125839855072464,5.4711531147541,0.6546867403183647,1.7174642348118221e-06,0.7436445711570444,1.7228905260251192e-05,4.763742317127516,0.8480910619258372
EMB,3.8988134831460672,-0.8520443113772456,4.750857794523313,1.6055343990066466e-55,0.9888481464038215,1.596838890122383e-53,52.79673889892752,5.627289710144928,5.096805573770491,0.5304841363744366,4.7893169899843994e-05,0.7070563079116179,0.00026125090741930173,3.5829421924157754,0.8477306988689265
SLCO4A1,3.6978247191011238,1.123880239520958,2.573944479580166,1.552087361180966e-38,0.9043093588104689,8.865330509491242e-38,37.05230506877456,4.739118840579711,4.172779180327868,0.5663396602518427,1.1134486962548472e-08,0.7909242100261344,3.119371746664665e-07,6.505932865735127,0.8476165200151168
PLXNC1,2.4637471910112363,-0.9265353293413174,3.390282520352554,2.4641686467295365e-52,0.9741303909035861,4.6792046513472604e-51,50.329827959935585,6.1759695652173905,5.405151639344262,0.7708179258731285,1.4493019000906403e-05,0.7208363031598954,9.880840459275077e-05,4.005206112972965,0.8473996085543016
ANXA1,7.756014044943821,3.374698802395209,4.381315242548611,7.863213222707313e-53,0.9764515911996232,1.7079528876507866e-51,50.76752411310573,8.895453043478259,7.953175901639344,0.9422771418389146,1.9464742318469848e-05,0.7175100974103111,0.0001257194835635623,3.9005974116661966,0.8468743623106328
PLXDC2,3.87245,-0.2588,4.1312500000000005,9.282034145092093e-53,0.9761151853596177,1.975121112436033e-51,50.70440626872107,7.5786289855072475,6.750656393442624,0.8279725920646239,1.90615519006279e-05,0.7177476835352816,0.00012379487748969474,3.907297325622734,0.8468265886742801
MYH9,7.808094943820225,5.826875449101796,1.9812194947184292,3.1104299260963283e-47,0.9495727645831931,2.845730056233781e-46,45.54580629913871,8.104647826086957,7.589277540983607,0.5153702851033497,1.7174642348118221e-06,0.7436445711570445,1.7228905260251192e-05,4.763742317127516,0.8465940817295876
HMCN1,2.2116303370786516,-1.6889017964071857,3.9005321334858376,5.1317037264413776e-49,0.9583024961313329,5.589816586066611e-48,47.25260244201805,5.699987971014492,4.821679672131148,0.8783082988833444,3.997742091431015e-06,0.7348538845331432,3.4587731425127414e-05,4.461077921994264,0.8465489091131604
NCF2,3.8840387640449436,0.1142616766467066,3.769777087398237,2.326897482110282e-48,0.9551066406512817,2.352640341724239e-47,46.628444460220166,6.152622608695652,5.426523606557376,0.7260990021382758,3.0491419378106386e-06,0.7377049180327868,2.757323064286899e-05,4.559512346401555,0.8463824412002631
PPFIA2,-0.027597752808988733,-3.4050892215568855,3.377491468747897,7.528566542078412e-43,0.9273531588508377,5.14141940547325e-42,41.28891696760674,4.165654927536232,3.570149508196721,0.5955054193395108,1.90231045279606e-07,0.7652649085293418,2.977458214967104e-06,5.5261543246013725,0.8463065138403051
RND3,4.411924157303371,0.8095047904191617,3.6024193668842095,1.5681428375184322e-54,0.9843234878557491,6.886310012343874e-53,52.16201342984226,6.85821,6.195561639344263,0.6626483606557363,4.33231188062217e-05,0.7082442385364695,0.00024072009596690352,3.6184876521295233,0.8460801456633454
SRGAP2C,1.9533831460674158,-0.41005389221556876,2.3634370382829846,1.1753885407476996e-48,0.956553185763305,1.2269322185591767e-47,46.91117942905689,8.055148115942028,7.530550983606558,0.5245971323354706,3.90896459756529e-06,0.7350914706581136,3.3981320662798125e-05,4.468759746555258,0.8457935860509507
ADAM12,2.038111797752809,-4.403965868263472,6.4420776660162815,1.4626355143460638e-53,0.9798492901836775,4.049274625042853e-52,51.39262276803372,5.592937101449276,4.690665245901639,0.902271855547637,3.132063924891432e-05,0.7120456165359944,0.00018502857262139193,3.732761201469181,0.845790928910028
FBN1,5.5595297752808985,1.2952203592814373,4.2643094159994615,2.632415638074786e-52,0.9739958285675839,4.952136817407162e-51,50.30520736515431,8.604235652173912,7.412186885245903,1.1920487669280089,1.90615519006279e-05,0.7177476835352816,0.00012379487748969474,3.907297325622734,0.8457670414610204
LAD1,6.985075842696629,4.224332335329342,2.7607435073672875,4.34072255218515e-45,0.9388414182870215,3.3688906707678627e-44,43.47251308277153,6.139428695652174,5.484395737704919,0.6550329579472551,7.70380018090425e-07,0.7517224994060346,9.161659632498675e-06,5.038025846861775,0.8452742146609277
S100A4,8.436721348314606,3.994151497005988,4.442569851308618,1.644100435861839e-53,0.9796138060956738,4.4692829528177445e-52,51.34976214904128,5.585650579710145,5.053736393442623,0.5319141862675218,3.686074993474905e-05,0.7101449275362319,0.00021048403680981595,3.6767808356396863,0.8447015331962081
CRABP2,5.5520960674157305,-0.18854311377245508,5.740639181188185,3.991546835036657e-54,0.9824564354437194,1.4069121849776317e-52,51.851733009011475,4.812795507246376,4.256305081967214,0.5564904252791623,4.6944082454977175e-05,0.7072938940365883,0.00025726643324572833,3.589616874524728,0.8446578067199831
THY1,7.236802808988765,2.1850215568862277,5.051781252102537,8.982321654252724e-55,0.9854336271277669,4.640153305359602e-53,52.33346767061498,6.637191449275363,5.9251154098360646,0.7120760394392986,6.0797098133786424e-05,0.7042052744119743,0.0003175259409843681,3.4982207882738883,0.844551198678803
MSN,6.854093258426967,3.490394011976048,3.363699246450919,2.5410313009476745e-51,0.9693534279755096,3.8364988309488594e-50,49.416064929800676,8.203421739130436,7.424501311475411,0.7789204276550246,1.5773828709707847e-05,0.7198859586600143,0.00010570314763158663,3.975912080065557,0.8445304143576265
LIF,3.9695348314606744,-0.6341999999999999,4.603734831460674,1.5693371769570778e-49,0.9607918993473726,1.8072211748245053e-48,47.7429886935222,4.703005217391304,3.968305573770492,0.7346996436208122,7.765642521864765e-06,0.7277263007840342,5.933389891705916e-05,4.226697112600872,0.8442090068816003
TRIO,4.6279876404494384,3.1336664670658685,1.49432117338357,7.270684425704219e-41,0.9169077575186706,4.5504697045104575e-40,39.34194377267286,7.083147101449274,6.444797868852459,0.6383492325968154,9.824919631878869e-08,0.7714421477785697,1.7315230607618768e-06,5.76157172005738,0.8441734909402224
GLT8D2,3.694602247191011,0.015329940119760492,3.6792723070712503,1.347583448279551e-52,0.9753582722196057,2.7372671977692225e-51,50.56268280695494,5.21871,4.588210655737705,0.6304993442622946,2.8270172982041528e-05,0.7132335471608459,0.00017063617083879802,3.7679289032351355,0.8441518422691414
BAIAP2L1,5.1430365168539325,3.402372455089821,1.7406640617641114,2.3732804029562736e-36,0.8921314674022741,1.2574994508464314e-35,34.90049219592962,7.085067826086957,6.104941147540985,0.9801266785459717,6.406786683319019e-09,0.7956759325255406,2.0181882523847296e-07,6.695038326127495,0.843903529648254
FAS,3.3792730337078654,0.8244137724550898,2.5548592612527754,5.0853420108063495e-51,0.9679237031554867,7.269507572841551e-50,49.13849500669815,5.378868115942029,4.875498852459016,0.5033692634830134,1.6454014927290678e-05,0.7194107864100735,0.00010941810524953305,3.960910810000855,0.8435749323113948
INSIG2,4.271924719101124,2.8821281437125745,1.3897965753885493,9.001703994596097e-43,0.9269494718428312,6.120343798832799e-42,41.21322418149132,7.50435304347826,6.919832295081967,0.5845207483962929,3.3725644270905425e-07,0.759800427655025,4.750803255992402e-06,5.323232954553658,0.8433709430404707
SLC20A1,5.10198202247191,3.183007784431138,1.918974238040772,1.1315743937523352e-36,0.8939480589383032,6.064845339469858e-36,35.21718026966488,7.666921739130435,6.90059213114754,0.766329607982895,9.97605579603961e-09,0.7918745545260157,2.8548074976849833e-07,6.544423171310184,0.8429110660972076
TGFBR1,4.017824719101124,1.255708383233533,2.7621163358675904,4.885113643460244e-52,0.9727343066675637,8.640544756870306e-51,50.06345887587242,7.105710434782609,6.578909508196721,0.5268009265858886,3.068656409650143e-05,0.7122832026609646,0.00018208939235310533,3.7397153533632124,0.8423553427570751
CDCA7,2.790678651685393,-0.8976293413173653,3.6883079930027582,1.301798466750501e-44,0.9364192962389827,9.779514744897551e-44,43.00968269417372,4.161659710144926,3.63656393442623,0.5250957757186963,1.1812762593075619e-06,0.7474459491565693,1.2890926903943895e-05,4.889715854190788,0.8419217694058787
