gene,importance_elastic_net,rank_elastic_net,rank_score_elastic_net,importance_rf,rank_rf,rank_score_rf,importance_xgb,rank_xgb,rank_score_xgb,model_consensus_score,log2fc,auc,log2fc_val,auc_val,stability_score,consensus_score
MSMO1,0.0,770,0.13288288288288289,9.668415388754375e-05,214,0.759009009009009,0.0,781,0.1204954954954955,0.3374624624624625,2.6835345858844115,0.9762665679876202,0.7644454977429325,0.7868852459016393,0.8815755184009106,0.6095189904316866
PSMD1,0.0,879,0.010135135135135136,0.001109116285519347,67,0.9245495495495496,0.0,846,0.0472972972972973,0.32732732732732733,2.563375479378322,0.9911188858238579,0.5154119933475894,0.7899738655262533,0.8905460729359167,0.608936700131622
PGK1,0.0,600,0.32432432432432434,0.0,651,0.2668918918918919,0.0,623,0.29842342342342343,0.29654654654654655,2.925468387943213,0.9882426158918117,0.9298134925160371,0.8486576383939178,0.9184501259409839,0.6074983362437651
TPM4,0.0,607,0.31644144144144143,0.0,650,0.268018018018018,0.0,621,0.30067567567567566,0.29504504504504503,3.788808723003431,0.9852822444997645,0.7787695141363766,0.8517462580185317,0.9185142503294869,0.606779647687266
LGALS3,0.0,624,0.2972972972972973,0.0,643,0.2759009009009009,0.0,616,0.3063063063063063,0.29316816816816815,3.856489682432886,0.9663257754154614,0.8723374221905464,0.8695652173913042,0.9179454962063212,0.6055568321872447
PATL1,0.0,840,0.05405405405405406,7.986725695609789e-05,240,0.7297297297297297,0.0,724,0.18468468468468469,0.3228228228228228,1.901299650137927,0.9567213886833076,0.5015419434545016,0.8187217866476597,0.8877215678059398,0.6052721953143814
CAPN2,0.0,541,0.39076576576576577,0.0,622,0.29954954954954954,0.0,681,0.23310810810810811,0.3078078078078078,2.552880067953981,0.9824059745677184,0.6304276669042528,0.8156331670230459,0.8990195440945566,0.6034136759511822
S100A16,0.0,617,0.30518018018018017,0.0,700,0.21171171171171171,0.0,578,0.3490990990990991,0.28866366366366364,4.610167886698512,0.9810939917916974,1.003682416250892,0.8536469470182941,0.9173704686282735,0.6030170661459686
PARP4,0.0,542,0.38963963963963966,0.0,623,0.29842342342342343,0.0,682,0.23198198198198197,0.3066816816816817,2.377933395007737,0.9695384511875126,0.698420750772156,0.827512473271561,0.8985254535280297,0.6026035676048557
GAN,0.0,882,0.006756756756756757,0.00038133729992750697,97,0.8907657657657657,0.0,849,0.04391891891891892,0.31381381381381385,1.5933329206755031,0.9388245979950213,0.6000540817296249,0.8417676407697791,0.8902961171870877,0.6020549655004508
AEBP1,0.0,884,0.0045045045045045045,0.00040901015679735945,96,0.8918918918918919,0.0,850,0.04279279279279279,0.31306306306306303,4.3908285473995825,0.972381080535558,1.0748111974340695,0.8080304110239962,0.8902056896259914,0.6016343763445272
CTNNA1,0.0,620,0.30180180180180183,0.0,701,0.21058558558558557,0.0,581,0.34572072072072074,0.28603603603603606,2.3181202348112757,0.977006660835632,0.5959443810881462,0.8569731527678783,0.9169899062003061,0.601512971118171
HOXB5,0.0,622,0.29954954954954954,0.0,702,0.20945945945945946,0.0,583,0.34346846846846846,0.2841591591591592,4.148390102940187,0.9780663392316491,0.8431782181040615,0.8545972915181753,0.9163318146379169,0.6002454868985381
COL8A1,0.0,562,0.36711711711711714,0.0,621,0.30067567567567566,0.0,680,0.23423423423423423,0.30067567567567566,6.094759385722936,0.9793951422996704,1.3716093537657406,0.8187217866476597,0.8990584443604998,0.5998670600180878
PCDH7,0.0,623,0.29842342342342343,0.0,703,0.20833333333333334,0.0,584,0.34234234234234234,0.28303303303303307,5.858164986880173,0.9875025230438,0.940491952957947,0.8450938465193631,0.9162981830675884,0.5996656080503107
CHEK1,0.0,886,0.0022522522522522522,0.0003439611486486492,104,0.8828828828828829,0.0,853,0.039414414414414414,0.30818318318318316,2.5454727174863754,0.9881585144318106,0.5795240342124011,0.792112140650986,0.8901350796129208,0.599159131398052
CTHRC1,0.0,616,0.3063063063063063,0.0,699,0.21283783783783783,0.0,601,0.32319819819819817,0.2807807807807808,6.700609399179171,0.9911020655318576,0.9325141886433839,0.8436683297695414,0.9173851957154427,0.5990829882481118
LY6E,0.0,625,0.29617117117117114,0.0,704,0.2072072072072072,0.0,586,0.3400900900900901,0.28115615615615613,4.299814566372873,0.9802193366076835,0.8835633951057247,0.8522214302684723,0.9162203825516897,0.5986882693539229
HEPH,0.0,626,0.29504504504504503,0.0,705,0.20608108108108109,0.0,587,0.33896396396396394,0.28003003003003,4.833707538854874,0.9864764852317837,1.0680199215965782,0.8450938465193633,0.9157851641625397,0.5979075970962848
MYOF,0.0,628,0.2927927927927928,0.0,706,0.20495495495495494,0.0,589,0.3367117117117117,0.27815315315315314,4.0181080367355175,0.9699084976115185,1.3879785174625798,0.8614872891423141,0.915697893008974,0.5969255230810635
SEMA7A,0.0,615,0.30743243243243246,0.0,711,0.19932432432432431,0.0,598,0.32657657657657657,0.2777777777777778,5.637596400457513,0.9829778644957275,0.8801817486338788,0.8469945355191257,0.9149861985779516,0.5963819881778647
SCEL,0.0,640,0.27927927927927926,0.0,691,0.22184684684684686,0.0,577,0.3502252252252252,0.28378378378378377,5.868026461683375,0.9481598600551705,1.5458680185317162,0.8690900451413637,0.9086249524032062,0.596204368093495
TSPAN5,0.0,642,0.27702702702702703,0.0,694,0.21846846846846846,0.0,574,0.3536036036036036,0.283033033033033,3.9371332200767006,0.9880071318038081,0.8227689712520796,0.8289379900213827,0.9084725531531727,0.5957527930931028
MALL,0.0,631,0.2894144144144144,0.0,707,0.20382882882882883,0.0,592,0.3333333333333333,0.2755255255255255,5.500075048778847,0.9932046020318912,0.9815872677595623,0.8377286766452839,0.9154666359393763,0.5954960807324509
ITGA3,0.0,632,0.2882882882882883,0.0,708,0.20270270270270271,0.0,593,0.3322072072072072,0.2743993993993994,3.74167134158649,0.9861737199757789,1.4295748538845352,0.8446186742694226,0.9153961953628621,0.5948977973811307
FN1,0.0,578,0.3490990990990991,0.0,668,0.24774774774774774,0.0,719,0.19031531531531531,0.26238738738738737,5.713524386059341,0.9833815515037341,2.188027540983608,0.8709907341411262,0.9271861426411497,0.5947867650142685
EFNB2,0.0,591,0.3344594594594595,0.0,713,0.19707207207207209,0.0,628,0.2927927927927928,0.2747747747747748,4.075987859113234,0.989941465383839,0.9566288976003801,0.8384414350201949,0.914191447044397,0.5944831109095859
CYP2C18,0.0,800,0.0990990990990991,0.00010008606434518573,210,0.7635135135135135,0.0,869,0.021396396396396396,0.2946696696696696,7.460715104622216,0.9623898270873982,1.2591827583749113,0.8234735091470657,0.8929316555561635,0.5938006626129165
ITGA11,0.0,636,0.28378378378378377,0.0,710,0.20045045045045046,0.0,597,0.3277027027027027,0.27064564564564564,4.820473090896859,0.9742817735315885,1.0946880304110245,0.8557852221430268,0.9150334971738976,0.5928395714097716
ITGB5,0.0,662,0.2545045045045045,0.0,692,0.22072072072072071,0.0,575,0.3524774774774775,0.2759009009009009,3.8341612157707052,0.9937428513758999,0.8385426799714901,0.8232359230220955,0.9084893741547727,0.5921951375278368
