gene,mean_pdac,mean_normal,log2fc,p_value,auc,specificity_score,fdr
TRAJ31,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NR1H5P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ30,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ29,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ28,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ27,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ26,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ25,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ24,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ23,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ4,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ40,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ41,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ48,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ53,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ52,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ51,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ50,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ5,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-606P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ49,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-605P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ47,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ42,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NRG1-IT3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-203P2.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ46,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-204C23.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-204E4.3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ45,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ44,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ43,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ22,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ21,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ20,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099778.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099545.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-20E23.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-602P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099665.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099669.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099676.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099757.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099759.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099791.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-384A12.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099796.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099796.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099799.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099805.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NPM1P10,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC100756.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-601P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC100756.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099539.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099535.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ13,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-208C17.4,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-208G20.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ19,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ18,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ17,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-208N20.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ16,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ14,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NPPA-AS1_3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099512.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ12,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ11,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ10,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
TRAJ1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-20A20.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-604P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-603P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC099506.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104405.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104417.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104434.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104441.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-540P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-53P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-539P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106775.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC007375.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-537P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106782.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106788.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-536P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-225B17.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106795.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFA5P7,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106802.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFA5P5,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-535P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-226F19.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106827.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFA5P12,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106860.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106771.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-222O23.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-541P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-221H10.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC105399.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-546P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC105443.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC105914.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-220H4.6,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC105921.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106037.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-544P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-221H10.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106765.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106706.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFS5P6,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-543P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-542P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFS5P3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106736.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFS5P2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106753.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-226P1.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-534P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFA4P2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107890.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107081.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-229C3.4,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107399.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107399.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-528P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107613.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-527P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107871.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107977.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107068.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107977.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107993.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC108004.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC108022.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-526P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-525P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC108044.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-524P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-529P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-530P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106870.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NCRUPAR_1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106874.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106874.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-533P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDUFA12P1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NDFIP2-AS1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NCSTNP1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106878.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NCRUPAR_2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106883.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-531P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-227G15.6,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC106901.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107016.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107018.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107020.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-227H4.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC107025.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-532P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-547P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-548P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC105398.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-566P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC007381.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-56P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104687.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-218D6.3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-218D6.4,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-218E20.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104692.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-567P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-565P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-217L21.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-218F4.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-564P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-563P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NF1P3,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104802.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104837.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-562P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-561P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-571P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-217F16.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-560P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104581.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104457.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104458.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-575P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-216M21.5,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NIP7P1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
NIFKP9,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-216N14.8,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-574P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104590.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104650.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-216P16.4,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-573P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RP11-216P16.6,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
RNU6-572P,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104592.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104623.2,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104637.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104650.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104841.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
AC104842.1,-9.9658,-9.965799999999998,-1.7763568394002505e-15,8.988953165488156e-27,0.5,0.0,2.586354938052366e-26
