gene_A,gene_B,gene_A_auc,gene_B_auc,gene_A_log2fc,gene_B_log2fc,correlation,abs_correlation,tumor_AND_activation,normal_AND_activation,AND_sensitivity,AND_specificity,pair_score
EPHX4,SHFM1,0.9968377851039494,0.996064051671937,7.818003390970866,2.8740591939716085,0.8155316087648873,0.8155316087648873,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.17347471842017467
DNASE2,IFI27,0.9956603646639306,0.9963331763439413,2.26181778914082,6.051113907017427,0.8121444946364449,0.8121444946364449,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.17344491027851075
MAN2B1,CCR6,0.9949202718159188,0.9963836372199422,2.349282665007065,8.924084125008408,0.8143642343481097,0.8143642343481097,0.9382022471910112,0.0,0.9382022471910112,1.0,0.17340661996773088
NAGA,CCR6,0.9948361703559174,0.9963836372199422,2.921225973894907,8.924084125008408,0.813256513776597,0.813256513776597,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.1733894847326753
HLA-A,SPA17,0.9976787997039628,0.9945502253919128,4.352046642669716,2.7632888784229293,0.8122421265249853,0.8122421265249853,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.17337526101932338
PTTG1,NPC2,0.9954417008679272,0.9945838659759134,5.344155052815717,2.7663828399381023,0.8133406830882013,0.8133406830882013,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.17320739030538854
AC009065.4,NDUFA13,1.0,0.998990782479984,11.75384606741573,2.554904174796474,0.8196275904379297,0.8196275904379297,0.9606741573033708,0.0,0.9606741573033708,1.0,0.1731916743986978
NAGA,ATP5L,0.9948361703559174,0.997611518535962,2.921225973894907,2.3200297147278457,0.8158140866293073,0.8158140866293073,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.17316960389681293
CCDC96,CORO2A,0.9951725761959228,0.9971405503599542,2.658767960707798,6.426852216914485,0.81137724071777,0.81137724071777,0.9269662921348315,0.005988023952095809,0.9269662921348315,0.9940119760479041,0.1731319630024386
TPX2,SPA17,0.9954080602839264,0.9945502253919128,6.654686059341989,2.7632888784229293,0.8076583005016053,0.8076583005016053,0.9101123595505618,0.005988023952095809,0.9101123595505618,0.9940119760479041,0.17313068812844173
MISP,RNASET2,0.996366816927942,0.9965686604319453,7.767093157505214,2.8389652694610765,0.8191433016544709,0.8191433016544709,0.9606741573033708,0.0,0.9606741573033708,1.0,0.17313064580651014
RNASET2,MGST2,0.9965686604319453,0.9968377851039494,2.8389652694610765,2.420642397228016,0.8149282577277602,0.8149282577277602,0.9382022471910112,0.0,0.9382022471910112,1.0,0.17306228948497412
RNASET2,MRPL14,0.9965686604319453,0.9965350198479448,2.8389652694610765,2.674413590795937,0.8149328712947334,0.8149328712947334,0.9382022471910112,0.0,0.9382022471910112,1.0,0.17303169067038465
COMMD1,LINC00920,0.9963331763439413,0.9959799502119356,1.9911958453878764,5.25366450581982,0.811493162178569,0.811493162178569,0.9213483146067416,0.0,0.9213483146067416,1.0,0.17301292747105895
CCR6,CTSB,0.9963836372199422,0.9947520688959162,8.924084125008408,3.5799245004373272,0.8102820765327535,0.8102820765327535,0.9269662921348315,0.011976047904191617,0.9269662921348315,0.9880239520958084,0.17298587482751024
AC009065.4,S100A6,1.0,0.9968377851039494,11.75384606741573,6.411394479580163,0.8186949031958937,0.8186949031958937,0.9550561797752809,0.0,0.9550561797752809,1.0,0.172882774011693
GBA,CCNB1,0.9949202718159188,0.9945165848079124,2.296132345421516,3.72830410078719,0.8125145751923863,0.8125145751923863,0.9269662921348315,0.0,0.9269662921348315,1.0,0.17287477062271636
AC009065.4,SPA17,1.0,0.9945502253919128,11.75384606741573,2.7632888784229293,0.8163963277122799,0.8163963277122799,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1728166666253788
RNASET2,SERTAD3,0.9965686604319453,0.9945502253919128,2.8389652694610765,3.3380839063446146,0.8151760252873147,0.8151760252873147,0.9382022471910112,0.0,0.9382022471910112,1.0,0.1726322657381394
CCNB1,NDUFA13,0.9945165848079124,0.998990782479984,3.72830410078719,2.554904174796474,0.8143151026165476,0.8143151026165476,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17260466015182457
AC000089.3,COMMD1,0.9984525331359752,0.9963331763439413,3.0299632409338626,1.9911958453878764,0.814438428263928,0.814438428263928,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17260063166743342
UBE2S,CTSB,0.9958958487519344,0.9947520688959162,3.778860169548543,3.5799245004373272,0.8119067259583074,0.8119067259583074,0.9269662921348315,0.005988023952095809,0.9269662921348315,0.9940119760479041,0.17250166175790202
DNASE2,CCNB1,0.9956603646639306,0.9945165848079124,2.26181778914082,3.72830410078719,0.8142110045928856,0.8142110045928856,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17241290459750466
RNASET2,KIF4A,0.9965686604319453,0.996434098095943,2.8389652694610765,6.418663964206419,0.814510501372507,0.814510501372507,0.9325842696629213,0.0,0.9325842696629213,1.0,0.1723793811389411
SERTAD3,LINC00920,0.9945502253919128,0.9959799502119356,3.3380839063446146,5.25366450581982,0.8142825349172031,0.8142825349172031,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17237711306667852
PTTG1,BLOC1S1,0.9954417008679272,0.995122115319922,5.344155052815717,2.293008490883402,0.8176215037569334,0.8176215037569334,0.949438202247191,0.0,0.949438202247191,1.0,0.17234014043483645
AC009065.4,NUDT1,1.0,0.9945838659759132,11.75384606741573,3.1617194577137866,0.8212780981665827,0.8212780981665827,0.9662921348314607,0.0,0.9662921348314607,1.0,0.172229891476618
SMYD3,MND1,0.9947857094799164,0.9950548341519208,3.0911119121307946,5.538897867186975,0.8121493319855535,0.8121493319855535,0.9269662921348315,0.005988023952095809,0.9269662921348315,0.9940119760479041,0.1722092924746929
NPC2,KIF4A,0.9945838659759134,0.996434098095943,2.7663828399381023,6.418663964206419,0.8134662696216542,0.8134662696216542,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.17214018325523248
MAN2B1,LINC01420,0.9949202718159188,0.994869810939918,2.349282665007065,2.968724063109736,0.8155933429314653,0.8155933429314653,0.9382022471910112,0.0,0.9382022471910112,1.0,0.1721275273895061
OCIAD2,PSMB6,0.996938706855951,0.9951052950279218,3.9669676209379,1.9886599845253323,0.8179928300748975,0.8179928300748975,0.949438202247191,0.0,0.949438202247191,1.0,0.17211714383204466
CTSB,COX7A2,0.9947520688959162,0.9967705039359482,3.5799245004373272,2.320042726905739,0.8135582818858874,0.8135582818858874,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.1720988770898832
GTF3A,KIF4A,0.9957276458319316,0.996434098095943,1.6110134562336,6.418663964206419,0.8158891551440989,0.8158891551440989,0.9382022471910112,0.0,0.9382022471910112,1.0,0.17205624481633647
MAD2L1,ATP5L,0.9951389356119222,0.997611518535962,4.156349323824261,2.3200297147278457,0.8170396900184842,0.8170396900184842,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1720557091447364
PIGU,RGS10,0.9947352486039158,0.995189396487923,2.392829610442038,4.373259220884075,0.8134611067146987,0.8134611067146987,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.17205041857385467
SHFM1,LINC00920,0.996064051671937,0.9959799502119356,2.8740591939716085,5.25366450581982,0.8148182665474922,0.8148182665474922,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17201058086938018
DNASE2,BLOC1S1,0.9956603646639306,0.995122115319922,2.26181778914082,2.293008490883402,0.8169357786960604,0.8169357786960604,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.17197115424119752
POC1A,LINC00920,0.9949539123999191,0.9959799502119356,3.774388256072125,5.25366450581982,0.814799055271318,0.814799055271318,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17193255661004087
MISP,LINC00920,0.996366816927942,0.9959799502119356,7.767093157505214,5.25366450581982,0.8172122441901166,0.8172122441901166,0.9438202247191011,0.0,0.9438202247191011,1.0,0.17185861756341722
SMYD3,CORO2A,0.9947857094799164,0.9971405503599542,3.0911119121307946,6.426852216914485,0.8115939674156446,0.8115939674156446,0.9269662921348315,0.011976047904191617,0.9269662921348315,0.9880239520958084,0.17185789209645552
MISP,KIF4A,0.996366816927942,0.996434098095943,7.767093157505214,6.418663964206419,0.8183379152329164,0.8183379152329164,0.949438202247191,0.0,0.949438202247191,1.0,0.17185608516454895
MND1,COX7A2,0.9950548341519208,0.9967705039359482,5.538897867186975,2.320042726905739,0.8150001896901092,0.8150001896901092,0.9325842696629213,0.0,0.9325842696629213,1.0,0.1718227343060969
TP53TG1,NAGA,0.9946006862679136,0.9948361703559174,2.8377416134024083,2.921225973894907,0.8169799277153397,0.8169799277153397,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.17181346861192526
MAD2L1,GBA,0.9951389356119222,0.9949202718159188,4.156349323824261,2.296132345421516,0.8160237744124779,0.8160237744124779,0.9382022471910112,0.0,0.9382022471910112,1.0,0.1717489835400873
CCDC96,TCEB2,0.9951725761959228,0.9960304110879364,2.658767960707798,2.6273445132207485,0.8172341044188726,0.8172341044188726,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.17172717181902677
MAD2L1,IFI27,0.9951389356119222,0.9963331763439413,4.156349323824261,6.051113907017427,0.8151666515521958,0.8151666515521958,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17163768584178357
MISP,DHRS7B,0.996366816927942,0.9949875529839196,7.767093157505214,1.7343585581645686,0.8184752963270193,0.8184752963270193,0.949438202247191,0.0,0.949438202247191,1.0,0.17160146632623216
UBE2T,DHRS7B,0.9959463096279352,0.9949875529839196,5.646122027854405,1.7343585581645686,0.8151659381024102,0.8151659381024102,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17159195843858754
HLA-A,MAD2L1,0.9976787997039628,0.9951389356119222,4.352046642669716,4.156349323824261,0.8175422674172876,0.8175422674172876,0.9438202247191011,0.0,0.9438202247191011,1.0,0.17158887896996397
KIF4A,SPA17,0.996434098095943,0.9945502253919128,6.418663964206419,2.7632888784229293,0.8117931485497193,0.8117931485497193,0.9213483146067416,0.005988023952095809,0.9213483146067416,0.9940119760479041,0.17158872090805188
SNRPD1,BLOC1S1,0.9946847877279148,0.995122115319922,3.0110962154343013,2.293008490883402,0.8194362852769379,0.8194362852769379,0.9550561797752809,0.0,0.9550561797752809,1.0,0.1715695994924286
MAD2L1,LINC00920,0.9951389356119222,0.9959799502119356,4.156349323824261,5.25366450581982,0.8152336212743772,0.8152336212743772,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17154506500060282
AC009065.4,SHFM1,1.0,0.996064051671937,11.75384606741573,2.8740591939716085,0.823149867021506,0.823149867021506,0.9719101123595506,0.0,0.9719101123595506,1.0,0.17154417242729442
HPSE,ATP5E,0.9949875529839196,0.9953575994079256,4.325412251900693,2.903379583529571,0.8130309200988626,0.8130309200988626,0.9269662921348315,0.005988023952095809,0.9269662921348315,0.9940119760479041,0.1714445757935758
CCNB1,DHRS7B,0.9945165848079124,0.9949875529839196,3.72830410078719,1.7343585581645686,0.8130146839830166,0.8130146839830166,0.9213483146067416,0.0,0.9213483146067416,1.0,0.17137449951467612
CCDC96,GAPDH,0.9951725761959228,0.9971741909439548,2.658767960707798,3.5851202650878014,0.8179105449402141,0.8179105449402141,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.17118986489144095
GTF3A,OCIAD2,0.9957276458319316,0.996938706855951,1.6110134562336,3.9669676209379,0.8180359343734188,0.8180359343734188,0.9438202247191011,0.0,0.9438202247191011,1.0,0.17111162000943683
GTF3A,LGALS3BP,0.9957276458319316,0.997746080871964,1.6110134562336,4.172795868936285,0.8160057371041238,0.8160057371041238,0.9438202247191011,0.011976047904191617,0.9438202247191011,0.9880239520958084,0.17101789420735702
MAD2L1,CD63,0.9951389356119222,0.9978470026239656,4.156349323824261,2.327627726569334,0.8182334848573339,0.8182334848573339,0.9438202247191011,0.0,0.9438202247191011,1.0,0.17095326478990908
CCNB1,LINC00920,0.9945165848079124,0.9959799502119356,3.72830410078719,5.25366450581982,0.8159498473595764,0.8159498473595764,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17082667899636453
NPC2,S100A6,0.9945838659759134,0.9968377851039494,2.7663828399381023,6.411394479580163,0.8116847133426307,0.8116847133426307,0.9157303370786517,0.005988023952095809,0.9157303370786517,0.9940119760479041,0.17067818800366788
HLA-A,MND1,0.9976787997039628,0.9950548341519208,4.352046642669716,5.538897867186975,0.8163437215329761,0.8163437215329761,0.9325842696629213,0.0,0.9325842696629213,1.0,0.1706526830511987
HPSE,COX6B1,0.9949875529839196,0.9954921617439276,4.325412251900693,2.311949498755298,0.8161649563899509,0.8161649563899509,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17062558308111622
DNASE2,CCR6,0.9956603646639306,0.9963836372199422,2.26181778914082,8.924084125008408,0.8152342279598565,0.8152342279598565,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.1705965150911706
COX6B1,RGS10,0.9954921617439276,0.995189396487923,2.311949498755298,4.373259220884075,0.8151466749369974,0.8151466749369974,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.17056062037208053
CCDC51,CD63,0.994634326851914,0.9978470026239656,2.608153639911189,2.327627726569334,0.819713435538807,0.819713435538807,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.17050933622151462
CCDC51,BLOC1S1,0.994634326851914,0.995122115319922,2.608153639911189,2.293008490883402,0.820617880509411,0.820617880509411,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.17041852414095487
MAN2B1,OCIAD2,0.9949202718159188,0.996938706855951,2.349282665007065,3.9669676209379,0.8166121178156892,0.8166121178156892,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17032849649326065
HLA-A,EPHX4,0.9976787997039628,0.9968377851039494,4.352046642669716,7.818003390970866,0.8180121699730205,0.8180121699730205,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.17026716273214568
NPC2,CD63,0.9945838659759134,0.9978470026239656,2.7663828399381023,2.327627726569334,0.8156820245377039,0.8156820245377039,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.17020993244823254
MISP,SHFM1,0.996366816927942,0.996064051671937,7.767093157505214,2.8740591939716085,0.82212095595195,0.82212095595195,0.9662921348314607,0.005988023952095809,0.9662921348314607,0.9940119760479041,0.17020727323053905
CKS2,LINC00920,0.9946511471439144,0.9959799502119356,4.81815380475005,5.25366450581982,0.817844875824923,0.817844875824923,0.9382022471910112,0.0,0.9382022471910112,1.0,0.17009778185162727
CCNB1,ATP5L,0.9945165848079124,0.997611518535962,3.72830410078719,2.3200297147278457,0.8168903632605573,0.8168903632605573,0.9325842696629213,0.0,0.9325842696629213,1.0,0.17009304397395358
DNASE2,SERTAD3,0.9956603646639306,0.9945502253919128,2.26181778914082,3.3380839063446146,0.8178158826887494,0.8178158826887494,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.17008281935145197
CD63,RGS10,0.9978470026239656,0.995189396487923,2.327627726569334,4.373259220884075,0.8159916468224706,0.8159916468224706,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.16997565176367851
DNASE2,MRPL14,0.9956603646639306,0.9965350198479448,2.26181778914082,2.674413590795937,0.8192046259264619,0.8192046259264619,0.9438202247191011,0.0,0.9438202247191011,1.0,0.16997244730738004
RNASET2,MDK,0.9965686604319453,0.9973592141559576,2.8389652694610765,5.13613744533405,0.8182956957699149,0.8182956957699149,0.9382022471910112,0.0,0.9382022471910112,1.0,0.16995781258953238
CORO2A,NDUFA1,0.9971405503599542,0.995879028459934,6.426852216914485,2.1289500067281164,0.8160168325849104,0.8160168325849104,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.16995095237980107
EPHX4,MND1,0.9968377851039494,0.9950548341519208,7.818003390970866,5.538897867186975,0.8159245024932561,0.8159245024932561,0.9269662921348315,0.0,0.9269662921348315,1.0,0.1699400929872847
NAGA,MRPL17,0.9948361703559174,0.9952398573639238,2.921225973894907,2.2809577406983785,0.8201088831458229,0.8201088831458229,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.16992994884730842
TEX264,SHFM1,0.9965686604319453,0.996064051671937,1.974107619592277,2.8740591939716085,0.8203970983964023,0.8203970983964023,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.16987565514361508
AC009065.4,CCDC51,1.0,0.994634326851914,11.75384606741573,2.608153639911189,0.8237264890263307,0.8237264890263307,0.9662921348314607,0.0,0.9662921348314607,1.0,0.16987473509909998
COX7B,LINC00920,0.9969387068559512,0.9959799502119356,2.605707387472245,5.25366450581982,0.8172339676782097,0.8172339676782097,0.9325842696629213,0.0,0.9325842696629213,1.0,0.16984123799138523
CKS2,SPA17,0.9946511471439144,0.9945502253919128,4.81815380475005,2.7632888784229293,0.8169113732528225,0.8169113732528225,0.9325842696629213,0.0,0.9325842696629213,1.0,0.1698236643402156
DNASE2,MRPL17,0.9956603646639306,0.9952398573639238,2.26181778914082,2.2809577406983785,0.8192350771310063,0.8192350771310063,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.1698212286894706
HPSE,TCEB2,0.9949875529839196,0.9960304110879364,4.325412251900693,2.6273445132207485,0.8171012350285438,0.8171012350285438,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.16980248490546193
NPC2,IFI27,0.9945838659759134,0.9963331763439413,2.7663828399381023,6.051113907017427,0.8137552563454307,0.8137552563454307,0.9269662921348315,0.011976047904191617,0.9269662921348315,0.9880239520958084,0.16980036055422193
